"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"12:22:43.8116926 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\vcruntime140.dll","SUCCESS","Information: Owner"
"12:22:43.8117185 PM","main.exe","24160","CloseFile","C:\Windows\System32\vcruntime140.dll","SUCCESS",""
"12:22:43.8120668 PM","main.exe","24160","CreateFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\intl-8.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8121152 PM","main.exe","24160","QuerySecurityFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\intl-8.dll","BUFFER OVERFLOW","Information: Owner"
"12:22:43.8121293 PM","main.exe","24160","QuerySecurityFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\intl-8.dll","SUCCESS","Information: Owner"
"12:22:43.8121427 PM","main.exe","24160","CloseFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\intl-8.dll","SUCCESS",""
"12:22:43.8124761 PM","main.exe","24160","CreateFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\pcre2-8-0.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8125110 PM","main.exe","24160","QuerySecurityFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\pcre2-8-0.dll","BUFFER OVERFLOW","Information: Owner"
"12:22:43.8125325 PM","main.exe","24160","QuerySecurityFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\pcre2-8-0.dll","SUCCESS","Information: Owner"
"12:22:43.8125434 PM","main.exe","24160","CloseFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\pcre2-8-0.dll","SUCCESS",""
"12:22:43.8126627 PM","main.exe","24160","CreateFile","C:\Windows\System32\rpcrt4.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8126903 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\rpcrt4.dll","BUFFER OVERFLOW","Information: Owner"
"12:22:43.8126990 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\rpcrt4.dll","SUCCESS","Information: Owner"
"12:22:43.8127067 PM","main.exe","24160","CloseFile","C:\Windows\System32\rpcrt4.dll","SUCCESS",""
"12:22:43.8128627 PM","main.exe","24160","CreateFile","C:\Windows\System32\ws2_32.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8128931 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\ws2_32.dll","BUFFER OVERFLOW","Information: Owner"
"12:22:43.8129054 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\ws2_32.dll","SUCCESS","Information: Owner"
"12:22:43.8129198 PM","main.exe","24160","CloseFile","C:\Windows\System32\ws2_32.dll","SUCCESS",""
"12:22:43.8130821 PM","main.exe","24160","CreateFile","C:\Windows\System32\win32u.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8131120 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\win32u.dll","BUFFER OVERFLOW","Information: Owner"
"12:22:43.8131208 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\win32u.dll","SUCCESS","Information: Owner"
"12:22:43.8131294 PM","main.exe","24160","CloseFile","C:\Windows\System32\win32u.dll","SUCCESS",""
"12:22:43.8134463 PM","main.exe","24160","CreateFile","C:\Windows\System32\msvcp_win.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8134695 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\msvcp_win.dll","BUFFER OVERFLOW","Information: Owner"
"12:22:43.8134781 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\msvcp_win.dll","SUCCESS","Information: Owner"
"12:22:43.8134871 PM","main.exe","24160","CloseFile","C:\Windows\System32\msvcp_win.dll","SUCCESS",""
"12:22:43.8136249 PM","main.exe","24160","CreateFile","C:\Windows\System32\gdi32full.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8136448 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\gdi32full.dll","BUFFER OVERFLOW","Information: Owner"
"12:22:43.8136531 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\gdi32full.dll","SUCCESS","Information: Owner"
"12:22:43.8136607 PM","main.exe","24160","CloseFile","C:\Windows\System32\gdi32full.dll","SUCCESS",""
"12:22:43.8137843 PM","main.exe","24160","CreateFile","C:\Windows\System32\gdi32.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8138414 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\gdi32.dll","BUFFER OVERFLOW","Information: Owner"
"12:22:43.8138502 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\gdi32.dll","SUCCESS","Information: Owner"
"12:22:43.8138579 PM","main.exe","24160","CloseFile","C:\Windows\System32\gdi32.dll","SUCCESS",""
"12:22:43.8142557 PM","main.exe","24160","CreateFile","C:\Windows\System32\user32.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8143051 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\user32.dll","BUFFER OVERFLOW","Information: Owner"
"12:22:43.8143195 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\user32.dll","SUCCESS","Information: Owner"
"12:22:43.8143314 PM","main.exe","24160","CloseFile","C:\Windows\System32\user32.dll","SUCCESS",""
"12:22:43.8148287 PM","main.exe","24160","CreateFile","C:\Windows\System32\combase.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8149007 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\combase.dll","BUFFER OVERFLOW","Information: Owner"
"12:22:43.8149912 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\combase.dll","SUCCESS","Information: Owner"
"12:22:43.8150074 PM","main.exe","24160","CloseFile","C:\Windows\System32\combase.dll","SUCCESS",""
"12:22:43.8153971 PM","main.exe","24160","CreateFile","C:\Windows\System32\WinTypes.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8154430 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\WinTypes.dll","BUFFER OVERFLOW","Information: Owner"
"12:22:43.8154539 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\WinTypes.dll","SUCCESS","Information: Owner"
"12:22:43.8154624 PM","main.exe","24160","CloseFile","C:\Windows\System32\WinTypes.dll","SUCCESS",""
"12:22:43.8156919 PM","main.exe","24160","CreateFile","C:\Windows\System32\shell32.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8157361 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\shell32.dll","BUFFER OVERFLOW","Information: Owner"
"12:22:43.8157501 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\shell32.dll","SUCCESS","Information: Owner"
"12:22:43.8157750 PM","main.exe","24160","CloseFile","C:\Windows\System32\shell32.dll","SUCCESS",""
"12:22:43.8160205 PM","main.exe","24160","CreateFile","C:\Windows\System32\ole32.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8160563 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\ole32.dll","BUFFER OVERFLOW","Information: Owner"
"12:22:43.8160664 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\ole32.dll","SUCCESS","Information: Owner"
"12:22:43.8160754 PM","main.exe","24160","CloseFile","C:\Windows\System32\ole32.dll","SUCCESS",""
"12:22:43.8161816 PM","main.exe","24160","CreateFile","C:\Windows\System32\msvcrt.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8162075 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\msvcrt.dll","BUFFER OVERFLOW","Information: Owner"
"12:22:43.8162157 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\msvcrt.dll","SUCCESS","Information: Owner"
"12:22:43.8162232 PM","main.exe","24160","CloseFile","C:\Windows\System32\msvcrt.dll","SUCCESS",""
"12:22:43.8163046 PM","main.exe","24160","CreateFile","C:\Windows\System32\sechost.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8163361 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\sechost.dll","BUFFER OVERFLOW","Information: Owner"
"12:22:43.8163544 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\sechost.dll","SUCCESS","Information: Owner"
"12:22:43.8163685 PM","main.exe","24160","CloseFile","C:\Windows\System32\sechost.dll","SUCCESS",""
"12:22:43.8164967 PM","main.exe","24160","CreateFile","C:\Windows\System32\advapi32.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8165488 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\advapi32.dll","BUFFER OVERFLOW","Information: Owner"
"12:22:43.8165648 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\advapi32.dll","SUCCESS","Information: Owner"
"12:22:43.8165969 PM","main.exe","24160","CloseFile","C:\Windows\System32\advapi32.dll","SUCCESS",""
"12:22:43.8167894 PM","main.exe","24160","CreateFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\glib-2.0-0.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8168338 PM","main.exe","24160","QuerySecurityFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\glib-2.0-0.dll","BUFFER OVERFLOW","Information: Owner"
"12:22:43.8168466 PM","main.exe","24160","QuerySecurityFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\glib-2.0-0.dll","SUCCESS","Information: Owner"
"12:22:43.8168588 PM","main.exe","24160","CloseFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\glib-2.0-0.dll","SUCCESS",""
"12:22:43.8169895 PM","main.exe","24160","CreateFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\ffi-7.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8170297 PM","main.exe","24160","QuerySecurityFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\ffi-7.dll","BUFFER OVERFLOW","Information: Owner"
"12:22:43.8170423 PM","main.exe","24160","QuerySecurityFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\ffi-7.dll","SUCCESS","Information: Owner"
"12:22:43.8170542 PM","main.exe","24160","CloseFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\ffi-7.dll","SUCCESS",""
"12:22:43.8171663 PM","main.exe","24160","CreateFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\gobject-2.0-0.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8172112 PM","main.exe","24160","QuerySecurityFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\gobject-2.0-0.dll","BUFFER OVERFLOW","Information: Owner"
"12:22:43.8172223 PM","main.exe","24160","QuerySecurityFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\gobject-2.0-0.dll","SUCCESS","Information: Owner"
"12:22:43.8172331 PM","main.exe","24160","CloseFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\gobject-2.0-0.dll","SUCCESS",""
"12:22:43.8173752 PM","main.exe","24160","CreateFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\gmodule-2.0-0.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8174226 PM","main.exe","24160","QuerySecurityFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\gmodule-2.0-0.dll","BUFFER OVERFLOW","Information: Owner"
"12:22:43.8174348 PM","main.exe","24160","QuerySecurityFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\gmodule-2.0-0.dll","SUCCESS","Information: Owner"
"12:22:43.8174460 PM","main.exe","24160","CloseFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\gmodule-2.0-0.dll","SUCCESS",""
"12:22:43.8175524 PM","main.exe","24160","CreateFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\gstreamer-1.0-0.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8175774 PM","main.exe","24160","QuerySecurityFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\gstreamer-1.0-0.dll","BUFFER OVERFLOW","Information: Owner"
"12:22:43.8175852 PM","main.exe","24160","QuerySecurityFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\gstreamer-1.0-0.dll","SUCCESS","Information: Owner"
"12:22:43.8175926 PM","main.exe","24160","CloseFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\gstreamer-1.0-0.dll","SUCCESS",""
"12:22:43.8178984 PM","main.exe","24160","CreateFile","C:\Windows\System32\vcruntime140_1.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8179209 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\vcruntime140_1.dll","BUFFER OVERFLOW","Information: Owner"
"12:22:43.8179300 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\vcruntime140_1.dll","SUCCESS","Information: Owner"
"12:22:43.8179376 PM","main.exe","24160","CloseFile","C:\Windows\System32\vcruntime140_1.dll","SUCCESS",""
"12:22:43.8180832 PM","main.exe","24160","CreateFile","C:\Windows\System32\msvcp140.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8181125 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\msvcp140.dll","BUFFER OVERFLOW","Information: Owner"
"12:22:43.8181212 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\msvcp140.dll","SUCCESS","Information: Owner"
"12:22:43.8181291 PM","main.exe","24160","CloseFile","C:\Windows\System32\msvcp140.dll","SUCCESS",""
"12:22:43.8195192 PM","main.exe","24160","CreateFile","C:\Windows\System32\imm32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8195605 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\imm32.dll","SUCCESS","CreationTime: 12/13/2025 12:36:57 AM, LastAccessTime: 4/4/2026 12:21:46 PM, LastWriteTime: 12/13/2025 12:36:57 AM, ChangeTime: 3/11/2026 4:53:45 PM, FileAttributes: A"
"12:22:43.8195713 PM","main.exe","24160","CloseFile","C:\Windows\System32\imm32.dll","SUCCESS",""
"12:22:43.8196768 PM","main.exe","24160","CreateFile","C:\Windows\System32\imm32.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8197182 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\imm32.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"12:22:43.8197429 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\imm32.dll","SUCCESS","SyncType: SyncTypeOther"
"12:22:43.8197820 PM","main.exe","24160","CloseFile","C:\Windows\System32\imm32.dll","SUCCESS",""
"12:22:43.8199102 PM","main.exe","24160","Load Image","C:\Windows\System32\imm32.dll","SUCCESS","Image Base: 0x7fffa7780000, Image Size: 0x31000"
"12:22:43.8204337 PM","main.exe","24160","CreateFile","C:\Windows\System32\imm32.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8204687 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\imm32.dll","BUFFER OVERFLOW","Information: Owner"
"12:22:43.8204796 PM","main.exe","24160","QuerySecurityFile","C:\Windows\System32\imm32.dll","SUCCESS","Information: Owner"
"12:22:43.8204890 PM","main.exe","24160","CloseFile","C:\Windows\System32\imm32.dll","SUCCESS",""
"12:22:43.8208935 PM","main.exe","24160","QueryNameInformationFile","C:\Windows\System32\user32.dll","SUCCESS","Name: \Windows\System32\user32.dll"
"12:22:43.8246391 PM","main.exe","24160","QueryNameInformationFile","C:\Windows\System32\shell32.dll","SUCCESS","Name: \Windows\System32\shell32.dll"
"12:22:43.8252882 PM","main.exe","24160","CreateFile","C:\Windows\System32\oleaut32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8253400 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\oleaut32.dll","SUCCESS","CreationTime: 3/11/2026 1:06:44 PM, LastAccessTime: 4/4/2026 12:21:39 PM, LastWriteTime: 3/11/2026 1:06:44 PM, ChangeTime: 3/12/2026 12:16:18 AM, FileAttributes: A"
"12:22:43.8253555 PM","main.exe","24160","CloseFile","C:\Windows\System32\oleaut32.dll","SUCCESS",""
"12:22:43.8256106 PM","main.exe","24160","CreateFile","C:\Windows\System32\oleaut32.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:43.8256714 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\oleaut32.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"12:22:43.8257050 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\oleaut32.dll","SUCCESS","SyncType: SyncTypeOther"
"12:22:43.8257744 PM","main.exe","24160","CloseFile","C:\Windows\System32\oleaut32.dll","SUCCESS",""
"12:22:43.8263551 PM","main.exe","24160","ReadFile","C:\Windows\System32\msvcp140.dll","SUCCESS","Offset: 526,848, Length: 2,560, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
